电脑在桌子上。,The computer is on the desk.,桌子,zhuōzi,n.,desk; table
written Chinese character,字,zì,n.,这个字你认识吗？,
这个字你认识吗？,Do you recognize this word?,字,zì,n.,written Chinese character
yesterday,昨天,zuótiān,n.,他昨天没去学校。,
他昨天没去学校。,He didn't go to school yesterday.,昨天,zuótiān,n.,yesterday
sit,坐,zuò,v.,他一个下午都坐在电视前。,
他一个下午都坐在电视前。,He sat in front of the TV all afternoon.,坐,zuò,v.,sit
travel by (a vehicle),坐,zuò,v.,我坐飞机去中国。,
我坐飞机去中国。,I flew to China.,坐,zuò,v.,travel by (a vehicle)
make; produce,做,zuò,v.,今天妈妈做了很多菜。,
今天妈妈做了很多菜。,Mum made a lot of dishes today.,做,zuò,v.,make; produce
"be; become, to do",做,zuò,v.,你是做什么工作的？,
你是做什么工作的？,What do you do for a living?,做,zuò,v.,"be; become, to do"
do,做,zuò,v.,我每天做作业。,
我每天做作业。,I do my homework every day.,做,zuò,v.,do
used at the end of a sentence to express speculative interrogation,吧,ba,mp.,你是个学生吧？,
你是个学生吧？,"You're a student, right?",吧,ba,mp.,used at the end of a sentence to express speculative interrogation
used at the end of an imperative sentence,吧,ba,mp.,请你走吧！,
请你走吧！,"Please, just go.",吧,ba,mp.,used at the end of an imperative sentence
white,白,bái,adj.,我很爱穿那件白衣服。,
我很爱穿那件白衣服。,I love wearing that white dress.,白,bái,adj.,white
one hundred,百,bǎi,num.,这个自行车五百多元。,
这个自行车五百多元。,This bike is more than 500 yuan.,百,bǎi,num.,one hundred
help; assist; aid; support,帮助,bāngzhù,v.,请帮助我找一家搬家公司，好吗？,
请帮助我找一家搬家公司，好吗？,"Can you help me find a moving company, please?",帮助,bāngzhù,v.,help; assist; aid; support
newspaper,报纸,bàozhǐ,n.,我每天早上都要读报纸。,
我每天早上都要读报纸。,I read the newspaper every morning.,报纸,bàozhǐ,n.,newspaper
used to make comparison,比,bǐ,prep.,我的孩子比我高。,
我的孩子比我高。,My children are taller than me.,比,bǐ,prep.,used to make comparison
don’t,别,bié,adv.,太晚了，别看电视了。,
太晚了，别看电视了。,"It's too late, don't watch TV.",别,bié,adv.,don’t
long,长,cháng,adj.,姐姐的腿长，跑得快。,
姐姐的腿长，跑得快。,Sister's legs were long and she ran fast.,长,cháng,adj.,long
sing,唱歌,chànggē,v.,我最爱唱歌了，我给你们唱一个。,
我最爱唱歌了，我给你们唱一个。,"I love to sing, I'll sing you one.",唱歌,chànggē,v.,sing
exit; go out,出,chū,v.,我已经走出火车站了。,
我已经走出火车站了。,I'm already out of the station.,出,chū,v.,exit; go out
happen,出,chū,v.,你帮我看看，这台电脑出什么问题了？,
你帮我看看，这台电脑出什么问题了？,Can you help me see what's wrong with this computer?,出,chū,v.,happen
"used after a verb, indicating direction",出,chū,v.,我从他的脸上，没看出他难过来。,
我从他的脸上，没看出他难过来。,I didn't see the difficulty in his face.,出,chū,v.,"used after a verb, indicating direction"
wear; put on,穿,chuān,v.,天冷了，多穿些衣服吧。,
天冷了，多穿些衣服吧。,It's getting cold. Wear more clothes.,穿,chuān,v.,wear; put on
number of times,次,cì,nm./vm.,我去过一次北京。,
我去过一次北京。,I went to Beijing once.,次,cì,nm./vm.,number of times
from; since,从,cóng,prep.,从我家到公司，开车要 20 分钟。,
从我家到公司，开车要 20 分钟。,"From my house to the company, it takes 20 minutes by car.",从,cóng,prep.,from; since
wrong; incorrect,错,cuò,adj.,对不起，我错了。,
对不起，我错了。,I'm sorry — my bad.,错,cuò,adj.,wrong; incorrect
play basketball,打篮球,dǎ lánqiú,adj.,我每天下午都去打篮球。,
我每天下午都去打篮球。,I play basketball every afternoon.,打篮球,dǎ lánqiú,adj.,play basketball
everyone;everybody,大家,dàjiā,pron.,请大家不要等我了。,
请大家不要等我了。,Please don't wait for me.,大家,dàjiā,pron.,everyone;everybody
arrive; reach,到,dào,v.,我早上 9 点到公司。,
我早上 9 点到公司。,I will be at the office at 9am.,到,dào,v.,arrive; reach
marker of complement,得,de,sa.,你走得太快了。,
你走得太快了。,You're moving too fast.,得,de,sa.,marker of complement
wait,等,děng,v.,你还要再等我 10 分钟。,
你还要再等我 10 分钟。,You have to wait for me another 10 minutes.,等,děng,v.,wait
younger brother,弟弟,dìdi,n.,在我们家，我最大，我下面还有两个弟弟。,
在我们家，我最大，我下面还有两个弟弟。,"In our house, I am the oldest, and I have two younger brothers under me.",弟弟,dìdi,n.,younger brother
first,第一,dì-yī,num.,这是我第一次见到他。,
这是我第一次见到他。,This is the first time I've seen him.,第一,dì-yī,num.,first
understand,懂,dǒng,v.,你的意思我懂了。,
你的意思我懂了。,I see what you mean.,懂,dǒng,v.,understand
right; correct,对,duì,adj.,你是对的，我错了。,
你是对的，我错了。,"You're right, I'm wrong.",对,duì,adj.,right; correct
to; towards,对,duì,prep.,孩子对妈妈说：“妈妈，我爱你。”,
孩子对妈妈说：“妈妈，我爱你。”,"The child said to his mother, ""Mama, I love you.""",对,duì,prep.,to; towards
room,房间,fángjiān,n.,我们两个人住一个房间。,
我们两个人住一个房间。,The two of us live in one room.,房间,fángjiān,n.,room
very,非常,fēicháng,adv.,奶奶非常喜欢我们送的礼物。,
奶奶非常喜欢我们送的礼物。,Grandma loved our gift.,非常,fēicháng,adv.,very
attendant; waiter; waitress,服务员,fúwùyuán,n.,我在饭馆做服务员。,
我在饭馆做服务员。,I work as a waiter in the restaurant.,服务员,fúwùyuán,n.,attendant; waiter; waitress
tall; high,高,gāo,adj.,我比爸爸还高。,
我比爸爸还高。,I'm taller than my dad.,高,gāo,adj.,tall; high
tell,告诉,gàosu,v.,你能告诉我学校怎么走吗？,
你能告诉我学校怎么走吗？,Can you tell me how to get to the school?,告诉,gàosu,v.,tell
elder brother,哥哥,gēge,n.,我哥哥比我大三岁。,
我哥哥比我大三岁。,My brother is three years older than me.,哥哥,gēge,n.,elder brother
hand over,给,gěi,v.,请把这本书给他。,
请把这本书给他。,Please give him this book.,给,gěi,v.,hand over
for,给,gěi,prep.,这是给你买的。,
这是给你买的。,This is for you.,给,gěi,prep.,for
bus,公共汽车,gōnggòngqìchē,n.,坐公共汽车去，要 20 分钟。,
坐公共汽车去，要 20 分钟。,20 minutes by bus.,公共汽车,gōnggòngqìchē,n.,bus
company; firm,公司,gōngsī,n.,我在一个公司上班。,
我在一个公司上班。,I work for a company.,公司,gōngsī,n.,company; firm
dog,狗,gǒu,n.,女儿很喜欢小狗。,
女儿很喜欢小狗。,My daughter loves puppies.,狗,gǒu,n.,dog
expensive; costly,贵,guì,adj.,这块手表很贵。,
这块手表很贵。,This watch is expensive.,贵,guì,adj.,expensive; costly
"used after a verb, referring to sth. that happened previously",过,guo,sa.,我没看过这本书。,
我没看过这本书。,[Translation error],过,guo,sa.,"used after a verb, referring to sth. that happened previously"
still; yet,还,hái,adv.,他还没来呢。,
他还没来呢。,He's not here yet.,还,hái,adv.,still; yet
in addition,还,hái,adv.,除了不吃肉，我还不吃鸡蛋。,
除了不吃肉，我还不吃鸡蛋。,"Besides not eating meat, I don't eat eggs.",还,hái,adv.,in addition
son or daughter,孩子,háizi,n.,我有三个孩子。,
我有三个孩子。,I have three children.,孩子,háizi,n.,son or daughter
child,孩子,háizi,n.,我们这里女孩子比男孩子多。,
我们这里女孩子比男孩子多。,We have more girls than boys here.,孩子,háizi,n.,child
delicious,好吃,hǎochī,n.,您做的米饭真好吃。,
您做的米饭真好吃。,Your rice is delicious.,好吃,hǎochī,n.,delicious
black; dark,黑,hēi,adj.,我不喜欢黑颜色的衣服。,
我不喜欢黑颜色的衣服。,I don't like black colored clothes.,黑,hēi,adj.,black; dark
red,红,hóng,adj.,我的自行车是红色的。,
我的自行车是红色的。,My bike is red.,红,hóng,adj.,red
welcome,欢迎,huānyíng,v.,欢迎你们来我们家。,
欢迎你们来我们家。,Welcome to our home.,欢迎,huānyíng,v.,welcome
answer; reply; respond,回答,huídá,v.,我能回答这个问题。,
我能回答这个问题。,I can answer that question.,回答,huídá,v.,answer; reply; respond
answer; reply; response,回答,huídá,n.,你的回答不能让人满意。,
你的回答不能让人满意。,Your answer is unsatisfactory.,回答,huídá,n.,answer; reply; response
railway station,火车站,huǒchēzhàn,n.,我下午 3 点去火车站。,
我下午 3 点去火车站。,I go to the train station at 3pm.,火车站,huǒchēzhàn,n.,railway station
airport,机场,jīchǎng,n.,我在机场工作了三年了。,
我在机场工作了三年了。,I've been working at the airport for three years.,机场,jīchǎng,n.,airport
egg,鸡蛋,jīdàn,n.,我每天早上都要吃个鸡蛋。,
我每天早上都要吃个鸡蛋。,I eat an egg every morning.,鸡蛋,jīdàn,n.,egg
used for clothes and things,件,jiàn,nm.,这件衣服颜色非常好看。,
这件衣服颜色非常好看。,The color of this dress is very nice.,件,jiàn,nm.,used for clothes and things
classroom,教室,jiàoshì,n.,请大家都到教室去上课。,
请大家都到教室去上课。,Please come to the classroom.,教室,jiàoshì,n.,classroom
elder sister,姐姐,jiějie,n.,我有两个姐姐。,
我有两个姐姐。,I have two sisters.,姐姐,jiějie,n.,elder sister
introduce sb. or sth.,介绍,jièshào,v.,我来介绍一下我的朋友。,
我来介绍一下我的朋友。,Let me introduce my friend.,介绍,jièshào,v.,introduce sb. or sth.
an introduction,介绍,jièshào,n.,我在报纸上看到了这个电影的介绍。,
我在报纸上看到了这个电影的介绍。,I saw an introduction to the film in the newspaper.,介绍,jièshào,n.,an introduction
enter,进,jìn,v.,我马上要进机场了。,
我马上要进机场了。,I'm on my way to the airport.,进,jìn,v.,enter
close; near,近,jìn,adj.,我们家离公司很近。,
我们家离公司很近。,Our house is very close to the company.,近,jìn,adj.,close; near
intimate,近,jìn,adj.,我跟小王的关系很近。,
我跟小王的关系很近。,My relationship with Xiao Wang is very close.,近,jìn,adj.,intimate
indicating certainty; right on,就,jiù,adv.,我就知道他会来的。,
我就知道他会来的。,I knew he'd come.,就,jiù,adv.,indicating certainty; right on
immediately; right now; right away,就,jiù,adv.,我一到家就给他打电话。,
我一到家就给他打电话。,Call him as soon as I get home.,就,jiù,adv.,immediately; right now; right away
feel; think,觉得,juéde,v.,你觉得这本书怎么样？,
你觉得这本书怎么样？,What do you think of this book?,觉得,juéde,v.,feel; think
coffee,咖啡,kāfēi,n.,您想喝咖啡，还是茶？,
您想喝咖啡，还是茶？,Would you like coffee or tea?,咖啡,kāfēi,n.,coffee
start; begin,开始,kāishǐ,v.,我们从第十课开始学习。,
我们从第十课开始学习。,Let's start with lesson 10.,开始,kāishǐ,v.,start; begin
beginning,开始,kāishǐ,n.,（学汉字）开始可能会觉得有点难。,
（学汉字）开始可能会觉得有点难。,(Learning Chinese characters) may feel a little difficult at first.,开始,kāishǐ,n.,beginning
examination / take a test,考试,kǎoshì,n.,为了准备考试，他每天都学习到很晚。,
为了准备考试，他每天都学习到很晚。,"In order to prepare for the exam, he studied late every day.",考试,kǎoshì,n.,examination / take a test
may; can,可能,kěnéng,aux.,我可能不能去上班了。,
我可能不能去上班了。,I may not be able to go to work.,可能,kěnéng,aux.,may; can
possible; probable; likely,可能,kěnéng,adj.,这件事，完全是可能的。,
这件事，完全是可能的。,This is entirely possible.,可能,kěnéng,adj.,possible; probable; likely
can; may,可以,kěyǐ,aux.,你可以开我的车去上班。,
你可以开我的车去上班。,You can drive my car to work.,可以,kěyǐ,aux.,can; may
not bad; passable; pretty good,可以,kěyǐ,adj.,这个菜做得还可以。,
这个菜做得还可以。,[Translation error],可以,kěyǐ,adj.,not bad; passable; pretty good
lesson,课,kè,n.,今天我们学习第一课。,
今天我们学习第一课。,Today we're going to take the first lesson.,课,kè,n.,lesson
class,课,kè,n.,现在，我们上课。,
现在，我们上课。,"Now, let's take a lesson.",课,kè,n.,class
fast,快,kuài,adj.,他跑得真快。,
他跑得真快。,He runs really fast.,快,kuài,adj.,fast
be going to; will; shall,快,kuài,adv.,7 点 50 了，快上课了,
7 点 50 了，快上课了,"It's 7:50, it's almost time for class",快,kuài,adv.,be going to; will; shall
happy; joyful; cheerful; glad,快乐,kuàilè,adj.,祝你生日快乐！,
祝你生日快乐！,I wish you a happy birthday!,快乐,kuàilè,adj.,happy; joyful; cheerful; glad
happiness; joy; pleasure; delight,快乐,kuàilè,n.,女儿给我的生活带来很多快乐。,
女儿给我的生活带来很多快乐。,My daughter brings a lot of joy to my life.,快乐,kuàilè,n.,happiness; joy; pleasure; delight
tired; fatigued,累,lèi,adj.,我累了，想休息。,
我累了，想休息。,I'm tired and want to rest.,累,lèi,adj.,tired; fatigued
away from,离,lí,prep.,我家离学校很近。,
