heat up; warm up,热,rè,v.,我去热一下米饭。,,wǒ qù rè yī xià mǐ fàn 。
我去热一下米饭。,I'm going to warm up the rice.,热,rè,v.,heat up; warm up,wǒ qù rè yī xià mǐ fàn 。
human being; person; people,人,rén,n.,商店里有很多人。,,shāng diàn lǐ yǒu hěn duō rén 。
商店里有很多人。,There are a lot of people in the shop.,人,rén,n.,human being; person; people,shāng diàn lǐ yǒu hěn duō rén 。
get to know; get acquainted with,认识,rènshi,v.,认识你很高兴。,,rèn shí nǐ hěn gāo xìng 。
认识你很高兴。,Nice to meet you.,认识,rènshi,v.,get to know; get acquainted with,rèn shí nǐ hěn gāo xìng 。
three,三,sān,num.,我有三本书。,,wǒ yǒu sān běn shū 。
我有三本书。,I have three books.,三,sān,num.,three,wǒ yǒu sān běn shū 。
shop; store,商店,shāngdiàn,n.,她去商店买东西了。,,tā qù shāng diàn mǎi dōng xī le 。
她去商店买东西了。,She went to the store to buy something.,商店,shāngdiàn,n.,shop; store,tā qù shāng diàn mǎi dōng xī le 。
upper; up; on; upward,上,shàng,n.,水果在桌子上。,,shuǐ guǒ zài zhuō zi shàng 。
水果在桌子上。,The fruit is on the table.,上,shàng,n.,upper; up; on; upward,shuǐ guǒ zài zhuō zi shàng 。
"be engaged (in work, study, etc.) at a fixed time",上,shàng,v.,我们八点去上学。,,wǒ men bā diǎn qù shàng xué 。
我们八点去上学。,We go to school at 8 o'clock.,上,shàng,v.,"be engaged (in work, study, etc.) at a fixed time",wǒ men bā diǎn qù shàng xué 。
go up; mount; board; get on,上,shàng,v.,我们坐电梯上楼。,,wǒ men zuò diàn tī shàng lóu 。
我们坐电梯上楼。,We take the elevator upstairs.,上,shàng,v.,go up; mount; board; get on,wǒ men zuò diàn tī shàng lóu 。
morning,上午,shàngwǔ,n.,现在是上午10 点。,,xiàn zài shì shàng wǔ 10  diǎn 。
现在是上午10 点。,It is 10am.,上午,shàngwǔ,n.,morning,xiàn zài shì shàng wǔ 10  diǎn 。
not much / many,少,shǎo,adj.,杯子里的水很少。,,bēi zi lǐ de shuǐ hěn shǎo 。
杯子里的水很少。,There is very little water in the cup.,少,shǎo,adj.,not much / many,bēi zi lǐ de shuǐ hěn shǎo 。
be short; be lack,少,shǎo,v.,我还少本书。,,wǒ hái shǎo běn shū 。
我还少本书。,I'm also missing a book.,少,shǎo,v.,be short; be lack,wǒ hái shǎo běn shū 。
who(m),谁,shéi,pron.,那个人是谁？,,nà ge rén shì shuí ？
那个人是谁？,Who is that person?,谁,shéi,pron.,who(m),nà ge rén shì shuí ？
what,什么,shénme,pron.,你看见了什么？,,nǐ kàn jiàn le shén me ？
你看见了什么？,What do you see?,什么,shénme,pron.,what,nǐ kàn jiàn le shén me ？
"express explicit meaning, referring to the thing uncertain or unspoken",什么,shénme,pron.,你真棒，什么都会！,,nǐ zhēn bàng ， shén me dū huì ！
你真棒，什么都会！,"You're awesome, you can do anything!",什么,shénme,pron.,"express explicit meaning, referring to the thing uncertain or unspoken",nǐ zhēn bàng ， shén me dū huì ！
ten,十,shí,num.,现在是十月。,,xiàn zài shì shí yuè 。
现在是十月。,It's October.,十,shí,num.,ten,xiàn zài shì shí yuè 。
moment; time; period,时候,shíhou,n.,我回家的时候，他在睡觉。,,wǒ huí jiā de shí hòu ， tā zài shuì jiào 。
我回家的时候，他在睡觉。,He was sleeping when I got home.,时候,shíhou,n.,moment; time; period,wǒ huí jiā de shí hòu ， tā zài shuì jiào 。
be,是,shì,v.,他不是学生。,,tā bú shì xué shēng 。
他不是学生。,He's not a student.,是,shì,v.,be,tā bú shì xué shēng 。
yes,是,shì,v.,甲：你是中国人吗？ 乙：是，我是中国人。,,jiǎ ： nǐ shì zhōng guó rén ma ？  yǐ ： shì ， wǒ shì zhōng guó rén 。
甲：你是中国人吗？ 乙：是，我是中国人。,"A: Are you Chinese? B: Yes, I am Chinese.",是,shì,v.,yes,jiǎ ： nǐ shì zhōng guó rén ma ？  yǐ ： shì ， wǒ shì zhōng guó rén 。
book,书,shū,n.,我喜欢读书。,,wǒ xǐ huān dú shū 。
我喜欢读书。,I like to read.,书,shū,n.,book,wǒ xǐ huān dú shū 。
water,水,shuǐ,n.,杯子里还有水吗？,,bēi zi lǐ hái yǒu shuǐ ma ？
杯子里还有水吗？,Is there any water in the glass?,水,shuǐ,n.,water,bēi zi lǐ hái yǒu shuǐ ma ？
fruit,水果,shuǐguǒ,n.,我想去商店买水果。,,wǒ xiǎng qù shāng diàn mǎi shuǐ guǒ 。
我想去商店买水果。,I want to go to the store to buy fruit.,水果,shuǐguǒ,n.,fruit,wǒ xiǎng qù shāng diàn mǎi shuǐ guǒ 。
sleep; go to bed,睡觉,shuìjiào,v.,儿子在睡觉呢。,,ér zi zài shuì jiào ne 。
儿子在睡觉呢。,My son is sleeping.,睡觉,shuìjiào,v.,sleep; go to bed,ér zi zài shuì jiào ne 。
speak; talk; say,说,shuō,v.,你在说什么？,,nǐ zài shuō shén me ？
你在说什么？,[Translation error],说,shuō,v.,speak; talk; say,nǐ zài shuō shén me ？
speak; talk; say,说话,shuōhuà,v.,他们在说话。,,tā men zài shuō huà 。
他们在说话。,They were talking.,说话,shuōhuà,v.,speak; talk; say,tā men zài shuō huà 。
four,四,sì,num.,我们四个人去看电影。,,wǒ men sì gè rén qù kàn diàn yǐng 。
我们四个人去看电影。,The four of us went to the movies.,四,sì,num.,four,wǒ men sì gè rén qù kàn diàn yǐng 。
year (of age),岁,suì,nm.,李医生今年 40岁。,,lǐ yī shēng jīn nián  40 suì 。
李医生今年 40岁。,Dr. Li is 40 years old.,岁,suì,nm.,year (of age),lǐ yī shēng jīn nián  40 suì 。
he; him,他,tā,pron.,他是我们的老师。,,tā shì wǒ men de lǎo shī 。
他是我们的老师。,He is our teacher.,他,tā,pron.,he; him,tā shì wǒ men de lǎo shī 。
she; her,她,tā,pron.,我认识她的妈妈。,,wǒ rèn shí tā de mā mā 。
我认识她的妈妈。,I know her mother.,她,tā,pron.,she; her,wǒ rèn shí tā de mā mā 。
(in expressing approval or compliment) very much or extremely,太,tài,adv.,这个学校太大了。,,zhè ge xué xiào tài dà le 。
这个学校太大了。,This school is too big.,太,tài,adv.,(in expressing approval or compliment) very much or extremely,zhè ge xué xiào tài dà le 。
too; excessively,太,tài,adv.,这个苹果太大，我吃不完。,,zhè ge píng guǒ tài dà ， wǒ chī bù wán 。
这个苹果太大，我吃不完。,This apple is too big for me to finish.,太,tài,adv.,too; excessively,zhè ge píng guǒ tài dà ， wǒ chī bù wán 。
weather,天气,tiānqì,n.,今天的天气非常好。,,jīn tiān de tiān qì fēi cháng hǎo 。
今天的天气非常好。,The weather was great today.,天气,tiānqì,n.,weather,jīn tiān de tiān qì fēi cháng hǎo 。
hear; listen,听,tīng,v.,你听，谁来了？,,nǐ tīng ， shuí lái le ？
你听，谁来了？,"Listen, who's coming?",听,tīng,v.,hear; listen,nǐ tīng ， shuí lái le ？
obey; accept,听,tīng,v.,这件事儿，我听你的。,,zhè jiàn shì ér ， wǒ tīng nǐ de 。
这件事儿，我听你的。,I'll listen to you about this.,听,tīng,v.,obey; accept,zhè jiàn shì ér ， wǒ tīng nǐ de 。
student; classmate,同学,tóngxué,n.,同学们，你们好！,,tóng xué men ， nǐ men hǎo ！
同学们，你们好！,"Hi, A-School!",同学,tóngxué,n.,student; classmate,tóng xué men ， nǐ men hǎo ！
hello; hey;hi,喂,wèi,int.,喂，李老师在吗？,,wèi ， lǐ lǎo shī zài ma ？
喂，李老师在吗？,"Hello, is Miss Li there?",喂,wèi,int.,hello; hey;hi,wèi ， lǐ lǎo shī zài ma ？
I; me,我,wǒ,pron.,我是一个学生。,,wǒ shì yí gè xué shēng 。
我是一个学生。,I am a student.,我,wǒ,pron.,I; me,wǒ shì yí gè xué shēng 。
we; us,我们,wǒmen,pron.,我们都是学生。,,wǒ men dōu shì xué shēng 。
我们都是学生。,We are all students.,我们,wǒmen,pron.,we; us,wǒ men dōu shì xué shēng 。
five,五,wǔ,num.,今天星期五。,,jīn tiān xīng qī wǔ 。
今天星期五。,Today is Friday.,五,wǔ,num.,five,jīn tiān xīng qī wǔ 。
like or be interested in (sb. or sth.),喜欢,xǐhuan,v.,我喜欢学汉语。,,wǒ xǐ huān xué hàn yǔ 。
我喜欢学汉语。,I like to learn Chinese.,喜欢,xǐhuan,v.,like or be interested in (sb. or sth.),wǒ xǐ huān xué hàn yǔ 。
under; below,下,xià,n.,小猫在桌子下面。,,xiǎo māo zài zhuō zi xià miàn 。
小猫在桌子下面。,The kitten is under the table.,下,xià,n.,under; below,xiǎo māo zài zhuō zi xià miàn 。
fall,下,xià,v.,今天下雨了。,,jīn tiān xià yǔ le 。
今天下雨了。,It's raining today.,下,xià,v.,fall,jīn tiān xià yǔ le 。
next,下,xià,n.,我下个月去北京。,,wǒ xià gè yuè qù běi jīng 。
我下个月去北京。,I'm going to Beijing next month.,下,xià,n.,next,wǒ xià gè yuè qù běi jīng 。
go down; get off,下,xià,v.,他在下飞机呢。,,tā zài xià fēi jī ne 。
他在下飞机呢。,He's getting off the plane.,下,xià,v.,go down; get off,tā zài xià fēi jī ne 。
finish; leave (work or shift or class),下,xià,v.,我们八点下班。,,wǒ men bā diǎn xià bān 。
我们八点下班。,We get off at 8.,下,xià,v.,finish; leave (work or shift or class),wǒ men bā diǎn xià bān 。
afternoon,下午,xiàwǔ,n.,我今天下午不去学校了。,,wǒ jīn tiān xià wǔ bù qù xué xiào le 。
我今天下午不去学校了。,I'm not going to school this afternoon.,下午,xiàwǔ,n.,afternoon,wǒ jīn tiān xià wǔ bù qù xué xiào le 。
rain,下雨,xià yǔ,v.,昨天下雨了。,,zuó tiān xià yǔ le 。
昨天下雨了。,It rained yesterday.,下雨,xià yǔ,v.,rain,zuó tiān xià yǔ le 。
(addressing) Mr.; Mister; sir,先生,xiānsheng,n.,你也认识王先生？,,nǐ yě rèn shí wáng xiān shēng ？
你也认识王先生？,"You know Mr. Wang, too?",先生,xiānsheng,n.,(addressing) Mr.; Mister; sir,nǐ yě rèn shí wáng xiān shēng ？
now; nowadays; today; at present,现在,xiànzài,n.,现在是 12 点。,,xiàn zài shì  12  diǎn 。
现在是 12 点。,It's 12 o'clock.,现在,xiànzài,n.,now; nowadays; today; at present,xiàn zài shì  12  diǎn 。
want to; be going to; would like to,想,xiǎng,aux.,我想星期六去北京。,,wǒ xiǎng xīng qī liù qù běi jīng 。
我想星期六去北京。,I want to go to Beijing on Saturday.,想,xiǎng,aux.,want to; be going to; would like to,wǒ xiǎng xīng qī liù qù běi jīng 。
think; think about; think of; think over,想,xiǎng,v.,妈妈，你在想什么呢？,,mā mā ， nǐ zài xiǎng shén me ne ？
妈妈，你在想什么呢？,"Mom, what are you thinking?",想,xiǎng,v.,think; think about; think of; think over,mā mā ， nǐ zài xiǎng shén me ne ？
miss,想,xiǎng,v.,爸爸，我想你了。,,bà bà ， wǒ xiǎng nǐ le 。
爸爸，我想你了。,"Dad, I missed you.",想,xiǎng,v.,miss,bà bà ， wǒ xiǎng nǐ le 。
small; little,小,xiǎo,adj.,这个苹果太~了。,,zhè ge píng guǒ tài ~ le 。
这个苹果太~了。,This apple is too ~.,小,xiǎo,adj.,small; little,zhè ge píng guǒ tài ~ le 。
become smaller,小,xiǎo,v.,雨小了，我们现在走吧。,,yǔ xiǎo le ， wǒ men xiàn zài zǒu ba 。
雨小了，我们现在走吧。,"The rain is small, let's go now.",小,xiǎo,v.,become smaller,yǔ xiǎo le ， wǒ men xiàn zài zǒu ba 。
the youngest,小,xiǎo,adj,这是我的小儿子，他还有个哥哥。,,zhè shì wǒ de xiǎo ér zi ， tā hái yǒu gè gē gē 。
这是我的小儿子，他还有个哥哥。,"This is my youngest son, who also has a brother.",小,xiǎo,adj,the youngest,zhè shì wǒ de xiǎo ér zi ， tā hái yǒu gè gē gē 。
Miss,小姐,xiǎojiě,n.,小姐，你叫什么名字？,,xiǎo jiě ， nǐ jiào shén me míng zì ？
小姐，你叫什么名字？,"Miss, what's your name?",小姐,xiǎojiě,n.,Miss,xiǎo jiě ， nǐ jiào shén me míng zì ？
some,些,xiē,nm.,我买了些苹果。,,wǒ mǎi le xiē píng guǒ 。
我买了些苹果。,I bought some apples.,些,xiē,nm.,some,wǒ mǎi le xiē píng guǒ 。
a little bit,些,xiē,vm.,我的病好些了。,,wǒ de bìng hǎo xiē le 。
我的病好些了。,I'm feeling better.,些,xiē,vm.,a little bit,wǒ de bìng hǎo xiē le 。
write,写,xiě,v.,你写的字很漂亮。,,nǐ xiě de zì hěn piào liàng 。
你写的字很漂亮。,You write beautifully.,写,xiě,v.,write,nǐ xiě de zì hěn piào liàng 。
thank,谢谢,xièxie,v.,甲：谢谢你。乙：不客气！,,jiǎ ： xiè xiè nǐ 。 yǐ ： bú kè qì ！
甲：谢谢你。乙：不客气！,A: Thank you. B: You're welcome!,谢谢,xièxie,v.,thank,jiǎ ： xiè xiè nǐ 。 yǐ ： bú kè qì ！
week,星期,xīngqī,n.,一个星期有七天。,,yí gè xīng qī yǒu qī tiān 。
一个星期有七天。,There are seven days in a week.,星期,xīngqī,n.,week,yí gè xīng qī yǒu qī tiān 。
student,学生,xuésheng,n.,我们学校里的学生很多。,,wǒ men xué xiào lǐ de xué shēng hěn duō 。
我们学校里的学生很多。,There are many students in our school.,学生,xuésheng,n.,student,wǒ men xué xiào lǐ de xué shēng hěn duō 。
study; learn,学习,xuéxí,v.,你喜欢学习汉语吗？,,nǐ xǐ huān xué xí hàn yǔ ma ？
你喜欢学习汉语吗？,Do you like learning Chinese?,学习,xuéxí,v.,study; learn,nǐ xǐ huān xué xí hàn yǔ ma ？
school,学校,xuéxiào,n.,我们学校很大。,,wǒ men xué xiào hěn dà 。
我们学校很大。,Our school is big.,学校,xuéxiào,n.,school,wǒ men xué xiào hěn dà 。
one,一,yī,num.,这儿一个人都没有。,,zhè ér yí gè rén dōu méi yǒu 。
这儿一个人都没有。,There's no one here.,一,yī,num.,one,zhè ér yí gè rén dōu méi yǒu 。
used between a reduplicative verb,一,yī,num.,请让我看一看。,,qǐng ràng wǒ kàn yī kàn 。
请让我看一看。,Please let me have a look.,一,yī,num.,used between a reduplicative verb,qǐng ràng wǒ kàn yī kàn 。
a little,一点儿,yìdiǎnr,nm.,我只有一点儿钱。,,wǒ zhǐ yǒu yì diǎn ér qián 。
我只有一点儿钱。,I only have a little money.,一点儿,yìdiǎnr,nm.,a little,wǒ zhǐ yǒu yì diǎn ér qián 。
clothing; clothes; dress,衣服,yīfu,n.,我在商店买了很多衣服。,,wǒ zài shāng diàn mǎi le hěn duō yī fú 。
我在商店买了很多衣服。,I bought a lot of clothes at the store.,衣服,yīfu,n.,clothing; clothes; dress,wǒ zài shāng diàn mǎi le hěn duō yī fú 。
doctor; surgeon,医生,yīshēng,n.,他是这个医院里的医生。,,tā shì zhè ge yī yuàn lǐ de yī shēng 。
他是这个医院里的医生。,He is a doctor in this hospital.,医生,yīshēng,n.,doctor; surgeon,tā shì zhè ge yī yuàn lǐ de yī shēng 。
hospital,医院,yīyuàn,n.,这是一个大医院。,,zhè shì yí gè dà yī yuàn 。
这是一个大医院。,This is a big hospital.,医院,yīyuàn,n.,hospital,zhè shì yí gè dà yī yuàn 。
chair,椅子,yǐzi,n.,小狗在椅子下面呢。,,xiǎo gǒu zài yǐ zi xià miàn ne 。
小狗在椅子下面呢。,The puppy is under the chair.,椅子,yǐzi,n.,chair,xiǎo gǒu zài yǐ zi xià miàn ne 。
have,有,yǒu,v.,我有一个女儿。,,wǒ yǒu yí gè nǚ ér 。
我有一个女儿。,I have a daughter.,有,yǒu,v.,have,wǒ yǒu yí gè nǚ ér 。
be; there be,有,yǒu,v.,桌子上有本书。,,zhuō zi shàng yǒu běn shū 。
桌子上有本书。,There is a book on the table.,有,yǒu,v.,be; there be,zhuō zi shàng yǒu běn shū 。
month,月,yuè,n.,一年有 12 个月。,,yī nián yǒu  12  gè yuè 。
一年有 12 个月。,There are 12 months in a year.,月,yuè,n.,month,yī nián yǒu  12  gè yuè 。
goodbye,再见,zàijiàn,n.,妈妈，我去学校了，再见。,,mā mā ， wǒ qù xué xiào le ， zài jiàn 。
妈妈，我去学校了，再见。,"Mom, I'm going to school, bye.",再见,zàijiàn,n.,goodbye,mā mā ， wǒ qù xué xiào le ， zài jiàn 。
exist; lie; be at; be on,在,zài,v.,书在桌子上。,,shū zài zhuō zi shàng 。
书在桌子上。,The book is on the table.,在,zài,v.,exist; lie; be at; be on,shū zài zhuō zi shàng 。
in the process of doing sth; just; be + verb + ing,在,zài,adv.,我在吃饭呢。,,wǒ zài chī fàn ne 。
我在吃饭呢。,I'm eating.,在,zài,adv.,in the process of doing sth; just; be + verb + ing,wǒ zài chī fàn ne 。
"inquiring for property, condition, way, and cause, etc.",怎么,zěnme,pron.,你怎么去北京？,,nǐ zěn me qù běi jīng ？
